,PU EIC Code,PU Name,Valid From,Valid To,PU Status,PU Type,PU Location,"PU Installed
Capacity",Control Area,Bidding Zone,Last Update,PU Voltage,GU Code,GU Name,GU Status,GU Type,GU Location,"GU Installed
Capacity",lat,lon
1316,50WP00000000178V,Forsand,05.12.2016,inf,DECOMMISSIONED,Hydro Water Reservoir,Forsand,1.5,"Norway, Norway MBA, Stattnet CA",NO2 BZ / MBA,26.06.2015,11.0,50WG000000004526,Forsand G1 Hydro,DECOMMISSIONED,Hydro Water Reservoir,50WP00000000178V,1.5,58.989,6.454
1317,50WP00000000481U,Mal,05.12.2016,inf,DECOMMISSIONED,Hydro Water Reservoir,Mal,50.0,"Norway, Norway MBA, Stattnet CA",NO2 BZ / MBA,26.06.2015,10.0,50WG000000010860,Mal G1 Hydro,DECOMMISSIONED,Hydro Water Reservoir,50WP00000000481U,50.0,59.55,9.25
1318,50WP00000000045D,Bingsfoss,05.12.2016,inf,DECOMMISSIONED,Hydro Run-of-river and poundage,Bingsfoss,36.0,"Norway, Norway MBA, Stattnet CA",NO1 BZ / MBA,26.06.2015,4.0,50WG00000000108L,Bingsfosg3 Hydro,DECOMMISSIONED,Hydro Run-of-river and poundage,50WP00000000045D,12.0,59.99,11.265
1319,50WP00000000045D,Bingsfoss,05.12.2016,inf,DECOMMISSIONED,Hydro Run-of-river and poundage,Bingsfoss,36.0,"Norway, Norway MBA, Stattnet CA",NO1 BZ / MBA,26.06.2015,4.0,50WG00000000109J,Bingsfosg1 Hydro,DECOMMISSIONED,Hydro Run-of-river and poundage,50WP00000000045D,12.0,59.99,11.265
1320,50WP00000000045D,Bingsfoss,05.12.2016,inf,DECOMMISSIONED,Hydro Run-of-river and poundage,Bingsfoss,36.0,"Norway, Norway MBA, Stattnet CA",NO1 BZ / MBA,26.06.2015,4.0,50WG00000000110Y,Bingsfosg2 Hydro,DECOMMISSIONED,Hydro Run-of-river and poundage,50WP00000000045D,12.0,59.99,11.265
1321,50WP00000000177X,Follum,05.12.2016,inf,DECOMMISSIONED,Hydro Water Reservoir,Follum,2.0,"Norway, Norway MBA, Stattnet CA",NO1 BZ / MBA,26.06.2015,2.0,50WG000000004518,Follum G102 Hydro,DECOMMISSIONED,Hydro Water Reservoir,50WP00000000177X,1.0,60.206,10.235
1322,50WP00000000177X,Follum,05.12.2016,inf,DECOMMISSIONED,Hydro Water Reservoir,Follum,2.0,"Norway, Norway MBA, Stattnet CA",NO1 BZ / MBA,26.06.2015,2.0,50WG00000000450A,Follum G103 Hydro,DECOMMISSIONED,Hydro Water Reservoir,50WP00000000177X,1.0,60.206,10.235
1323,50WP00000000480W,Myster,05.12.2016,inf,COMMISSIONED,Hydro Water Reservoir,Myster,110.0,"Norway, Norway MBA, Stattnet CA",NO5 BZ / MBA,05.12.2016,12.5,50WG000000010852,Myster G1 Hydro,COMMISSIONED,Hydro Water Reservoir,50WP00000000480W,110.0,60.74,5.807
1324,50WP00000000044F,Bessakerfjellet,05.12.2016,inf,DECOMMISSIONED,Wind Onshore,Bessakerfjellet,57.5,"Norway, Norway MBA, Stattnet CA",NO3 BZ / MBA,26.06.2015,66.0,50WG00000000107N,Bessakervm1 Wind,DECOMMISSIONED,Wind Onshore,50WP00000000044F,57.5,64.222,10.37
1325,50WP00000000707U,Svorkmo,05.12.2016,inf,COMMISSIONED,Hydro Water Reservoir,Svorkmo,61.0,"Norway, Norway MBA, Stattnet CA",NO3 BZ / MBA,,11.0,50WG00000001813W,Svorkmo G2 Hydro,COMMISSIONED,Hydro Water Reservoir,50WP00000000707U,22.0,63.178,9.771
1326,50WP00000000707U,Svorkmo,05.12.2016,inf,COMMISSIONED,Hydro Water Reservoir,Svorkmo,61.0,"Norway, Norway MBA, Stattnet CA",NO3 BZ / MBA,,11.0,50WG00000001812Y,Svorkmo G1 Hydro,COMMISSIONED,Hydro Water Reservoir,50WP00000000707U,39.0,63.178,9.771
1327,50WP00000000176Z,Follo,05.05.2015,inf,DECOMMISSIONED,Fossil Gas,Follo,0.0,"Norway, Norway MBA, Stattnet CA",NO1 BZ / MBA,17.12.2014,0.2,50WG00000000449W,Follo Ng1 Therm,DECOMMISSIONED,Fossil Gas,Follo,0.0,59.073,10.943
1328,50WP00000000706W,Svorka,05.12.2016,inf,DECOMMISSIONED,Hydro Water Reservoir,Svorka,25.0,"Norway, Norway MBA, Stattnet CA",NO3 BZ / MBA,26.06.2015,9.0,50WGI00000018115,Svorka G1 Hydro,DECOMMISSIONED,Hydro Water Reservoir,50WP00000000706W,25.0,63.164,9.757
1329,50WP00000000043H,Bersavatn,05.12.2016,inf,DECOMMISSIONED,Hydro Water Reservoir,Bersavatn,11.2,"Norway, Norway MBA, Stattnet CA",NO2 BZ / MBA,26.06.2015,66.0,50WG00000000105R,Bersavtng2 Hydro,DECOMMISSIONED,Hydro Water Reservoir,50WP00000000043H,6.0,60.167,6.667
1330,50WP00000000043H,Bersavatn,05.12.2016,inf,DECOMMISSIONED,Hydro Water Reservoir,Bersavatn,11.2,"Norway, Norway MBA, Stattnet CA",NO2 BZ / MBA,26.06.2015,66.0,50WG00000000106P,Bersavtng1 Hydro,DECOMMISSIONED,Hydro Water Reservoir,50WP00000000043H,5.2,60.167,6.667
1331,50WP00000000839D,Oksenelvane,05.12.2016,inf,DECOMMISSIONED,Hydro Water Reservoir,Oksenelvane,30.0,"Norway, Norway MBA, Stattnet CA",NO5 BZ / MBA,26.06.2015,7.0,50WG00000002125B,Oksenelvg1 Hydro,DECOMMISSIONED,Hydro Water Reservoir,50WP00000000839D,14.0,61.84183,5.80134
1332,50WP00000000839D,Oksenelvane,05.12.2016,inf,DECOMMISSIONED,Hydro Water Reservoir,Oksenelvane,30.0,"Norway, Norway MBA, Stattnet CA",NO5 BZ / MBA,26.06.2015,7.0,50WG00000002124D,Oksenelvg2 Hydro,DECOMMISSIONED,Hydro Water Reservoir,50WP00000000839D,16.0,61.84183,5.80134
1333,50WP00000000042J,Berlifoss,05.12.2016,inf,DECOMMISSIONED,Hydro Water Reservoir,Berlifoss,12.5,"Norway, Norway MBA, Stattnet CA",NO2 BZ / MBA,26.06.2015,66.0,50WG00000000104T,Berlifosg1 Hydro,DECOMMISSIONED,Hydro Water Reservoir,50WP00000000042J,12.5,58.946,8.482
1334,50WP000000003532,Kjela,05.12.2016,inf,DECOMMISSIONED,Hydro Water Reservoir,Kjela,71.8,"Norway, Norway MBA, Stattnet CA",NO2 BZ / MBA,26.06.2015,2.0,50WG00000000825U,Kjela G102 Hydro,DECOMMISSIONED,Hydro Water Reservoir,50WP000000003532,1.4,59.731,7.426
1335,50WP000000003532,Kjela,05.12.2016,inf,DECOMMISSIONED,Hydro Water Reservoir,Kjela,71.8,"Norway, Norway MBA, Stattnet CA",NO2 BZ / MBA,26.06.2015,2.0,50WG00000000824W,Kjela G1 Hydro,DECOMMISSIONED,Hydro Water Reservoir,50WP000000003532,70.0,59.731,7.426
1336,50WP000000003532,Kjela,05.12.2016,inf,DECOMMISSIONED,Hydro Water Reservoir,Kjela,71.8,"Norway, Norway MBA, Stattnet CA",NO2 BZ / MBA,26.06.2015,2.0,50WG00000000823Y,Kjela G101 Hydro,DECOMMISSIONED,Hydro Water Reservoir,50WP000000003532,0.4,59.731,7.426
1337,50WP000000003524,Kistefoss,05.12.2016,inf,DECOMMISSIONED,Hydro Water Reservoir,Kistefoss,6.8,"Norway, Norway MBA, Stattnet CA",NO1 BZ / MBA,26.06.2015,22.0,50WGI00000008225,Kistefosg2 Hydro,DECOMMISSIONED,Hydro Water Reservoir,50WP000000003524,5.0,60.222,10.369
1338,50WP000000003524,Kistefoss,05.12.2016,inf,DECOMMISSIONED,Hydro Water Reservoir,Kistefoss,6.8,"Norway, Norway MBA, Stattnet CA",NO1 BZ / MBA,26.06.2015,22.0,50WG000000008211,Kistefosg1 Hydro,DECOMMISSIONED,Hydro Water Reservoir,50WP000000003524,1.8,60.222,10.369
1339,50WP00000000484O,Mar,05.10.2018,inf,COMMISSIONED,Hydro Water Reservoir,Mar,185.0,"Norway, Norway MBA, Stattnet CA",NO2 BZ / MBA,05.10.2018,6.0,50WG00000001096Y,Mar G1 Hydro,COMMISSIONED,Hydro Water Reservoir,50WP00000000484O,37.0,59.879,8.594
1340,50WP00000000484O,Mar,05.10.2018,inf,COMMISSIONED,Hydro Water Reservoir,Mar,185.0,"Norway, Norway MBA, Stattnet CA",NO2 BZ / MBA,05.10.2018,6.0,50WG000000010941,Mar G2 Hydro,COMMISSIONED,Hydro Water Reservoir,50WP00000000484O,37.0,59.879,8.594
1341,50WP00000000484O,Mar,05.10.2018,inf,COMMISSIONED,Hydro Water Reservoir,Mar,185.0,"Norway, Norway MBA, Stattnet CA",NO2 BZ / MBA,05.10.2018,6.0,50WG000000010933,Mar G5 Hydro,COMMISSIONED,Hydro Water Reservoir,50WP00000000484O,37.0,59.879,8.594
1342,50WP00000000484O,Mar,05.10.2018,inf,COMMISSIONED,Hydro Water Reservoir,Mar,185.0,"Norway, Norway MBA, Stattnet CA",NO2 BZ / MBA,05.10.2018,6.0,50WG000000010925,Mar G4 Hydro,COMMISSIONED,Hydro Water Reservoir,50WP00000000484O,37.0,59.879,8.594
1343,50WP00000000484O,Mar,05.10.2018,inf,COMMISSIONED,Hydro Water Reservoir,Mar,185.0,"Norway, Norway MBA, Stattnet CA",NO2 BZ / MBA,05.10.2018,6.0,50WG000000010917,Mar G102 Hydro,DECOMMISSIONED,Hydro Water Reservoir,50WP00000000484O,1.6,59.879,8.594
1344,50WP00000000484O,Mar,05.10.2018,inf,COMMISSIONED,Hydro Water Reservoir,Mar,185.0,"Norway, Norway MBA, Stattnet CA",NO2 BZ / MBA,05.10.2018,6.0,50WG000000010909,Mar G3 Hydro,COMMISSIONED,Hydro Water Reservoir,50WP00000000484O,37.0,59.879,8.594
1345,50WP00000000484O,Mar,05.10.2018,inf,COMMISSIONED,Hydro Water Reservoir,Mar,185.0,"Norway, Norway MBA, Stattnet CA",NO2 BZ / MBA,05.10.2018,6.0,50WGI00000010955,Mar G101 Hydro,DECOMMISSIONED,Hydro Water Reservoir,50WP00000000484O,1.6,59.879,8.594
1346,50WP000000003516,Kiste,05.12.2016,inf,DECOMMISSIONED,Hydro Run-of-river and poundage,Kiste,7.0,"Norway, Norway MBA, Stattnet CA",NO2 BZ / MBA,26.06.2015,22.0,50WG000000008203,Kiste G2 Hydro,DECOMMISSIONED,Hydro Run-of-river and poundage,50WP000000003516,3.5,59.243,9.812
1347,50WP000000003516,Kiste,05.12.2016,inf,DECOMMISSIONED,Hydro Run-of-river and poundage,Kiste,7.0,"Norway, Norway MBA, Stattnet CA",NO2 BZ / MBA,26.06.2015,22.0,50WG00000000819P,Kiste G1 Hydro,DECOMMISSIONED,Hydro Run-of-river and poundage,50WP000000003516,3.5,59.243,9.812
1348,50WP000000000487,Bjerka,05.12.2016,inf,DECOMMISSIONED,Hydro Water Reservoir,Bjerka,29.1,"Norway, Norway MBA, Stattnet CA",NO4 BZ / MBA,26.06.2015,2.0,50WG00000000115O,Bjerka G101 Hydro,DECOMMISSIONED,Hydro Water Reservoir,50WP000000000487,5.1,66.063,13.998
1349,50WP000000000487,Bjerka,05.12.2016,inf,DECOMMISSIONED,Hydro Water Reservoir,Bjerka,29.1,"Norway, Norway MBA, Stattnet CA",NO4 BZ / MBA,26.06.2015,2.0,50WG00000000116M,Bjerka G1 Hydro,DECOMMISSIONED,Hydro Water Reservoir,50WP000000000487,24.0,66.063,13.998
1350,50WP00000000483Q,Malset,05.12.2016,inf,DECOMMISSIONED,Hydro Water Reservoir,Malset,23.5,"Norway, Norway MBA, Stattnet CA",NO5 BZ / MBA,26.06.2015,8.0,50WG00000001089V,Malset G1 Hydro,DECOMMISSIONED,Hydro Water Reservoir,50WP00000000483Q,23.5,60.983,6.517
1351,50WP000000000479,Bjelland,05.12.2016,inf,DECOMMISSIONED,Hydro Water Reservoir,Bjelland,70.0,"Norway, Norway MBA, Stattnet CA",NO2 BZ / MBA,26.06.2015,10.0,50WG00000000113S,Bjellandg1 Hydro,DECOMMISSIONED,Hydro Water Reservoir,50WP000000000479,35.0,58.407,7.528
1352,50WP000000000479,Bjelland,05.12.2016,inf,DECOMMISSIONED,Hydro Water Reservoir,Bjelland,70.0,"Norway, Norway MBA, Stattnet CA",NO2 BZ / MBA,26.06.2015,10.0,50WG00000000114Q,Bjellandg2 Hydro,DECOMMISSIONED,Hydro Water Reservoir,50WP000000000479,35.0,58.407,7.528
1353,50WP00000000482S,Mageli,05.12.2016,inf,DECOMMISSIONED,Hydro Water Reservoir,Mageli,43.2,"Norway, Norway MBA, Stattnet CA",NO2 BZ / MBA,26.06.2015,66.0,50WG00000001088X,Mageli G1 Hydro,DECOMMISSIONED,Hydro Water Reservoir,50WP00000000482S,21.6,61.367,10.285
1354,50WP00000000482S,Mageli,05.12.2016,inf,DECOMMISSIONED,Hydro Water Reservoir,Mageli,43.2,"Norway, Norway MBA, Stattnet CA",NO2 BZ / MBA,26.06.2015,66.0,50WG00000001087Z,Mageli G2 Hydro,DECOMMISSIONED,Hydro Water Reservoir,50WP00000000482S,21.6,61.367,10.285
1355,50WP000000003508,Kirkenes,05.12.2016,inf,DECOMMISSIONED,Hydro Water Reservoir,Kirkenes,4.9,"Norway, Norway MBA, Stattnet CA",NO4 BZ / MBA,26.06.2015,2.0,50WG00000000817T,Kirkenesg102 Hydro,DECOMMISSIONED,Hydro Water Reservoir,50WP000000003508,1.3,69.727,30.045
1356,50WP000000003508,Kirkenes,05.12.2016,inf,DECOMMISSIONED,Hydro Water Reservoir,Kirkenes,4.9,"Norway, Norway MBA, Stattnet CA",NO4 BZ / MBA,26.06.2015,2.0,50WG00000000818R,Kirkenesg101 Hydro,DECOMMISSIONED,Hydro Water Reservoir,50WP000000003508,3.6,69.727,30.045
1357,50WPI00000006405,Skotfoss,05.12.2016,inf,DECOMMISSIONED,Hydro Run-of-river and poundage,Skotfoss,28.0,"Norway, Norway MBA, Stattnet CA",NO2 BZ / MBA,26.06.2015,11.0,50WG000000015161,Skotfossg1 Hydro,DECOMMISSIONED,Hydro Run-of-river and poundage,50WPI00000006405,14.0,69.373,29.694
1358,50WPI00000006405,Skotfoss,05.12.2016,inf,DECOMMISSIONED,Hydro Run-of-river and poundage,Skotfoss,28.0,"Norway, Norway MBA, Stattnet CA",NO2 BZ / MBA,26.06.2015,11.0,50WG000000015153,Skotfossg2 Hydro,DECOMMISSIONED,Hydro Run-of-river and poundage,50WPI00000006405,14.0,69.373,29.694
1359,50WP00000000179T,Forsanvatn,05.12.2016,inf,DECOMMISSIONED,Hydro Water Reservoir,Forsanvatn,10.6,"Norway, Norway MBA, Stattnet CA",NO4 BZ / MBA,26.06.2015,6.6,50WG000000004542,Forsanvag1 Hydro,DECOMMISSIONED,Hydro Water Reservoir,50WP00000000179T,5.3,58.989,6.454
1360,50WP00000000179T,Forsanvatn,05.12.2016,inf,DECOMMISSIONED,Hydro Water Reservoir,Forsanvatn,10.6,"Norway, Norway MBA, Stattnet CA",NO4 BZ / MBA,26.06.2015,6.6,50WG000000004534,Forsanvag2 Hydro,DECOMMISSIONED,Hydro Water Reservoir,50WP00000000179T,5.3,58.989,6.454
1361,50WP00000000709Q,Svaren,05.12.2016,inf,DECOMMISSIONED,Hydro Water Reservoir,Svaren,3.4,"Norway, Norway MBA, Stattnet CA",NO5 BZ / MBA,26.06.2015,22.0,50WG00000001814U,Svaren G1 Hydro,DECOMMISSIONED,Hydro Water Reservoir,50WP00000000709Q,3.4,59.831,5.787
1362,50WP00000000046B,Birkeland,05.12.2016,inf,DECOMMISSIONED,Hydro Water Reservoir,Birkeland,0.5,"Norway, Norway MBA, Stattnet CA",NO2 BZ / MBA,26.06.2015,2.0,50WG00000000111W,Birkelang101 Hydro,DECOMMISSIONED,Hydro Water Reservoir,50WP00000000046B,0.1,58.331,8.232
1363,50WP00000000046B,Birkeland,05.12.2016,inf,DECOMMISSIONED,Hydro Water Reservoir,Birkeland,0.5,"Norway, Norway MBA, Stattnet CA",NO2 BZ / MBA,26.06.2015,2.0,50WG00000000112U,Birkelang102 Hydro,DECOMMISSIONED,Hydro Water Reservoir,50WP00000000046B,0.4,58.331,8.232
1364,50WP00000000356X,Kjollefjord,05.12.2016,inf,DECOMMISSIONED,Wind Onshore,Kjollefjord,50.0,"Norway, Norway MBA, Stattnet CA",NO4 BZ / MBA,26.06.2015,66.0,50WG00000000833V,Kjollefjsg1 Wind,DECOMMISSIONED,Wind Onshore,50WP00000000356X,50.0,70.922,27.254
1365,50WP00000000792D,Valljord,05.12.2016,inf,DECOMMISSIONED,Hydro Water Reservoir,Valljord,5.0,"Norway, Norway MBA, Stattnet CA",NO4 BZ / MBA,26.06.2015,2.0,50WG00000002008F,Valljordg101 Hydro,DECOMMISSIONED,Hydro Water Reservoir,50WP00000000792D,1.8,67.3558628,15.5805137
1366,50WP00000000792D,Valljord,05.12.2016,inf,DECOMMISSIONED,Hydro Water Reservoir,Valljord,5.0,"Norway, Norway MBA, Stattnet CA",NO4 BZ / MBA,26.06.2015,2.0,50WG00000002007H,Valljordg102 Hydro,DECOMMISSIONED,Hydro Water Reservoir,50WP00000000792D,3.2,67.3558628,15.5805137
1367,50WP00000000223F,Gresslifoss,05.12.2016,inf,DECOMMISSIONED,Hydro Water Reservoir,Gresslifoss,26.0,"Norway, Norway MBA, Stattnet CA",NO3 BZ / MBA,26.06.2015,10.0,50WG00000000537Z,Gresslifg1 Hydro,DECOMMISSIONED,Hydro Water Reservoir,50WP00000000223F,26.0,63.058,11.439
1368,50WP00000000489E,Namskogan,05.05.2015,inf,DECOMMISSIONED,Fossil Gas,Namskogan,0.0,"Norway, Norway MBA, Stattnet CA",NO4 BZ / MBA,16.12.2014,0.2,50WG00000001101U,Namskog Na1 Therm,DECOMMISSIONED,Fossil Gas,Namskogan,0.0,68.6,15.038
1369,50WP00000000355Z,Kjelland,05.12.2016,inf,DECOMMISSIONED,Hydro Run-of-river and poundage,Kjelland,5.8,"Norway, Norway MBA, Stattnet CA",NO2 BZ / MBA,26.06.2015,2.0,50WG00000000832X,Kjellandg101 Hydro,DECOMMISSIONED,Hydro Run-of-river and poundage,50WP00000000355Z,2.5,58.0945972,7.7661167
1370,50WP00000000355Z,Kjelland,05.12.2016,inf,DECOMMISSIONED,Hydro Run-of-river and poundage,Kjelland,5.8,"Norway, Norway MBA, Stattnet CA",NO2 BZ / MBA,26.06.2015,2.0,50WG00000000831Z,Kjellandg106 Hydro,DECOMMISSIONED,Hydro Run-of-river and poundage,50WP00000000355Z,0.6,58.0945972,7.7661167
1371,50WP00000000355Z,Kjelland,05.12.2016,inf,DECOMMISSIONED,Hydro Run-of-river and poundage,Kjelland,5.8,"Norway, Norway MBA, Stattnet CA",NO2 BZ / MBA,26.06.2015,2.0,50WG000000008300,Kjellandg105 Hydro,DECOMMISSIONED,Hydro Run-of-river and poundage,50WP00000000355Z,0.5,58.0945972,7.7661167
1372,50WP00000000355Z,Kjelland,05.12.2016,inf,DECOMMISSIONED,Hydro Run-of-river and poundage,Kjelland,5.8,"Norway, Norway MBA, Stattnet CA",NO2 BZ / MBA,26.06.2015,2.0,50WG00000000829M,Kjellandg103 Hydro,DECOMMISSIONED,Hydro Run-of-river and poundage,50WP00000000355Z,0.3,58.0945972,7.7661167
1373,50WP00000000355Z,Kjelland,05.12.2016,inf,DECOMMISSIONED,Hydro Run-of-river and poundage,Kjelland,5.8,"Norway, Norway MBA, Stattnet CA",NO2 BZ / MBA,26.06.2015,2.0,50WG00000000828O,Kjellandg102 Hydro,DECOMMISSIONED,Hydro Run-of-river and poundage,50WP00000000355Z,0.2,58.0945972,7.7661167
1374,50WP00000000355Z,Kjelland,05.12.2016,inf,DECOMMISSIONED,Hydro Run-of-river and poundage,Kjelland,5.8,"Norway, Norway MBA, Stattnet CA",NO2 BZ / MBA,26.06.2015,2.0,50WG00000000826S,Kjellandg104 Hydro,DECOMMISSIONED,Hydro Run-of-river and poundage,50WP00000000355Z,1.5,58.0945972,7.7661167
1375,50WP00000000355Z,Kjelland,05.12.2016,inf,DECOMMISSIONED,Hydro Run-of-river and poundage,Kjelland,5.8,"Norway, Norway MBA, Stattnet CA",NO2 BZ / MBA,26.06.2015,2.0,50WG00000000827Q,Kjellandg107 Hydro,DECOMMISSIONED,Hydro Run-of-river and poundage,50WP00000000355Z,0.2,58.0945972,7.7661167
1376,50WP00000000222H,Grenland,05.05.2015,inf,DECOMMISSIONED,Fossil Gas,Grenland,0.0,"Norway, Norway MBA, Stattnet CA",NO2 BZ / MBA,17.12.2014,0.4,50WG000000005360,Grenlandng1 Therm,DECOMMISSIONED,Fossil Gas,Grenland,0.0,68.695,15.413
1377,50WP00000000791F,Vafos,05.12.2016,inf,DECOMMISSIONED,Hydro Run-of-river and poundage,Vafos,9.6,"Norway, Norway MBA, Stattnet CA",NO2 BZ / MBA,26.06.2015,11.0,50WG00000002005L,Vafos G1 Hydro,DECOMMISSIONED,Hydro Run-of-river and poundage,50WP00000000791F,6.9,58.895,9.338
1378,50WP00000000791F,Vafos,05.12.2016,inf,DECOMMISSIONED,Hydro Run-of-river and poundage,Vafos,9.6,"Norway, Norway MBA, Stattnet CA",NO2 BZ / MBA,26.06.2015,11.0,50WG00000002006J,Vafos G2 Hydro,DECOMMISSIONED,Hydro Run-of-river and poundage,50WP00000000791F,2.7,58.895,9.338
1379,50WP00000000488G,Naddvik,05.12.2016,inf,COMMISSIONED,Hydro Water Reservoir,Naddvik,112.0,"Norway, Norway MBA, Stattnet CA",NO5 BZ / MBA,05.12.2016,13.5,50WG00000001100W,Naddvik G1 Hydro,COMMISSIONED,Hydro Water Reservoir,50WP00000000488G,112.0,61.182,7.636
1380,50WP00000000487I,Maroyfjord,05.12.2016,inf,DECOMMISSIONED,Hydro Water Reservoir,Maroyfjord,5.4,"Norway, Norway MBA, Stattnet CA",NO4 BZ / MBA,26.06.2015,5.2,50WG00000001099S,Maroyfjog2 Hydro,DECOMMISSIONED,Hydro Water Reservoir,50WP00000000487I,2.7,70.757,27.342
1381,50WP00000000487I,Maroyfjord,05.12.2016,inf,DECOMMISSIONED,Hydro Water Reservoir,Maroyfjord,5.4,"Norway, Norway MBA, Stattnet CA",NO4 BZ / MBA,26.06.2015,5.2,50WG00000001098U,Maroyfjog1 Hydro,DECOMMISSIONED,Hydro Water Reservoir,50WP00000000487I,2.7,70.757,27.342
1382,50WP00000000790H,Vadheim,05.12.2016,inf,DECOMMISSIONED,Hydro Water Reservoir,Vadheim,9.0,"Norway, Norway MBA, Stattnet CA",NO5 BZ / MBA,26.06.2015,22.0,50WG00000002004N,Vadheim G1 Hydro,DECOMMISSIONED,Hydro Water Reservoir,50WP00000000790H,9.0,61.208,5.83
1383,50WP00000000221J,Gravfoss,05.12.2016,inf,DECOMMISSIONED,Hydro Run-of-river and poundage,Gravfoss,24.3,"Norway, Norway MBA, Stattnet CA",NO1 BZ / MBA,26.06.2015,50.0,50WG000000005352,Gravfossg2 Hydro,DECOMMISSIONED,Hydro Run-of-river and poundage,50WP00000000221J,13.0,59.929,9.947
1384,50WP00000000221J,Gravfoss,05.12.2016,inf,DECOMMISSIONED,Hydro Run-of-river and poundage,Gravfoss,24.3,"Norway, Norway MBA, Stattnet CA",NO1 BZ / MBA,26.06.2015,50.0,50WG000000005344,Gravfossg1 Hydro,DECOMMISSIONED,Hydro Run-of-river and poundage,50WP00000000221J,11.3,59.929,9.947
1385,50WP00000000220L,Gravfos2,05.12.2016,inf,DECOMMISSIONED,Hydro Run-of-river and poundage,Gravfos2,36.5,"Norway, Norway MBA, Stattnet CA",NO1 BZ / MBA,26.06.2015,50.0,50WG000000005336,Gravfos2g1 Hydro,DECOMMISSIONED,Hydro Run-of-river and poundage,50WP00000000220L,36.5,59.929,9.947
1386,50WP00000000486K,Maren,05.12.2016,inf,DECOMMISSIONED,Hydro Water Reservoir,Maren,5.5,"Norway, Norway MBA, Stattnet CA",NO5 BZ / MBA,26.06.2015,6.6,50WG00000001097W,Maren G1 Hydro,DECOMMISSIONED,Hydro Water Reservoir,50WP00000000486K,5.5,61.149,6.074
1387,50WP000000005314,Ogndal,05.12.2016,inf,DECOMMISSIONED,Hydro Water Reservoir,Ogndal,13.7,"Norway, Norway MBA, Stattnet CA",NO3 BZ / MBA,26.06.2015,2.0,50WG000000012197,Ogndal G116 Hydro,DECOMMISSIONED,Hydro Water Reservoir,50WP000000005314,0.2,64.015,11.495
1388,50WP000000005314,Ogndal,05.12.2016,inf,DECOMMISSIONED,Hydro Water Reservoir,Ogndal,13.7,"Norway, Norway MBA, Stattnet CA",NO3 BZ / MBA,26.06.2015,2.0,50WG000000012189,Ogndal G101 Hydro,DECOMMISSIONED,Hydro Water Reservoir,50WP000000005314,1.6,64.015,11.495
1389,50WP000000005314,Ogndal,05.12.2016,inf,DECOMMISSIONED,Hydro Water Reservoir,Ogndal,13.7,"Norway, Norway MBA, Stattnet CA",NO3 BZ / MBA,26.06.2015,2.0,50WG00000001217B,Ogndal G106 Hydro,DECOMMISSIONED,Hydro Water Reservoir,50WP000000005314,1.3,64.015,11.495
1390,50WP000000005314,Ogndal,05.12.2016,inf,DECOMMISSIONED,Hydro Water Reservoir,Ogndal,13.7,"Norway, Norway MBA, Stattnet CA",NO3 BZ / MBA,26.06.2015,2.0,50WG00000001216D,Ogndal G113 Hydro,DECOMMISSIONED,Hydro Water Reservoir,50WP000000005314,0.8,64.015,11.495
1391,50WP000000005314,Ogndal,05.12.2016,inf,DECOMMISSIONED,Hydro Water Reservoir,Ogndal,13.7,"Norway, Norway MBA, Stattnet CA",NO3 BZ / MBA,26.06.2015,2.0,50WG00000001215F,Ogndal G114 Hydro,DECOMMISSIONED,Hydro Water Reservoir,50WP000000005314,0.1,64.015,11.495
1392,50WP000000005314,Ogndal,05.12.2016,inf,DECOMMISSIONED,Hydro Water Reservoir,Ogndal,13.7,"Norway, Norway MBA, Stattnet CA",NO3 BZ / MBA,26.06.2015,2.0,50WG00000001231H,Ogndal G109 Hydro,DECOMMISSIONED,Hydro Water Reservoir,50WP000000005314,0.5,64.015,11.495
1393,50WP000000005314,Ogndal,05.12.2016,inf,DECOMMISSIONED,Hydro Water Reservoir,Ogndal,13.7,"Norway, Norway MBA, Stattnet CA",NO3 BZ / MBA,26.06.2015,2.0,50WG00000001230J,Ogndal G105 Hydro,DECOMMISSIONED,Hydro Water Reservoir,50WP000000005314,1.3,64.015,11.495
1394,50WP000000005314,Ogndal,05.12.2016,inf,DECOMMISSIONED,Hydro Water Reservoir,Ogndal,13.7,"Norway, Norway MBA, Stattnet CA",NO3 BZ / MBA,26.06.2015,2.0,50WG00000001232F,Ogndal G110 Hydro,DECOMMISSIONED,Hydro Water Reservoir,50WP000000005314,0.1,64.015,11.495
1395,50WP000000005314,Ogndal,05.12.2016,inf,DECOMMISSIONED,Hydro Water Reservoir,Ogndal,13.7,"Norway, Norway MBA, Stattnet CA",NO3 BZ / MBA,26.06.2015,2.0,50WG000000012294,Ogndal G112 Hydro,DECOMMISSIONED,Hydro Water Reservoir,50WP000000005314,0.1,64.015,11.495
1396,50WP000000005314,Ogndal,05.12.2016,inf,DECOMMISSIONED,Hydro Water Reservoir,Ogndal,13.7,"Norway, Norway MBA, Stattnet CA",NO3 BZ / MBA,26.06.2015,2.0,50WG000000012286,Ogndal G108 Hydro,DECOMMISSIONED,Hydro Water Reservoir,50WP000000005314,2.4,64.015,11.495
